Lvl,Mon,Main role,Atk Base,Str,Agi,Dex,Int,Vit,Base HP,Base ATK,Base Def
73,Cloverguard,Tank,Strength-based,44,56,30,7,61,6567,155,21
74,Cloverguard,Tank,Strength-based,44,57,30,7,62,6752,156,21
75,Cloverguard,Tank,Strength-based,44,58,31,7,63,6938,157,21
76,Cloverguard,Tank,Strength-based,45,58,31,7,64,7129,159,21
77,Cloverguard,Tank,Strength-based,46,59,31,7,65,7324,161,22
78,Cloverguard,Tank,Strength-based,47,60,32,7,65,7476,164,22
79,Cloverguard,Tank,Strength-based,47,61,32,7,66,7675,165,22
80,Cloverguard,Tank,Strength-based,47,62,33,7,67,7879,166,22
81,Cloverguard,Tank,Strength-based,48,62,34,7,68,8085,168,23
82,Cloverguard,Tank,Strength-based,48,63,34,7,69,8296,169,23
83,Cloverguard,Tank,Strength-based,49,64,34,7,70,8510,171,23
84,Cloverguard,Tank,Strength-based,50,64,35,7,71,8727,183,23
85,Cloverguard,Tank,Strength-based,51,65,36,7,71,8897,186,24
86,Cloverguard,Tank,Strength-based,51,66,36,7,72,9121,187,24
87,Cloverguard,Tank,Strength-based,52,67,36,7,73,9348,189,24
88,Cloverguard,Tank,Strength-based,52,68,36,7,74,9578,190,24
89,Cloverguard,Tank,Strength-based,53,68,37,7,75,9814,192,25
90,Cloverguard,Tank,Strength-based,54,69,38,7,75,9996,194,25
91,Cloverguard,Tank,Strength-based,54,70,39,7,76,10236,195,25
92,Cloverguard,Tank,Strength-based,54,71,40,7,77,10481,197,25
93,Cloverguard,Tank,Strength-based,55,71,41,7,78,10729,200,26
94,Cloverguard,Tank,Strength-based,56,72,41,7,78,10920,202,26
95,Cloverguard,Tank,Strength-based,57,73,41,7,79,11176,204,26
96,Cloverguard,Tank,Strength-based,57,74,41,7,80,11435,205,26
97,Cloverguard,Tank,Strength-based,58,75,41,7,81,11698,207,27
98,Cloverguard,Tank,Strength-based,59,75,42,7,82,11964,209,27
99,Cloverguard,Tank,Strength-based,59,76,42,7,83,12235,210,27
100,Cloverguard,Tank,Strength-based,60,77,42,7,84,12512,224,28
1,Reefvault,DPS,Strength-based,9,6,7,2,5,147,18,1
2,Reefvault,DPS,Strength-based,10,6,7,2,5,159,21,1
3,Reefvault,DPS,Strength-based,11,6,8,2,5,174,24,1
4,Reefvault,DPS,Strength-based,12,6,8,2,5,189,27,1
5,Reefvault,DPS,Strength-based,13,6,8,2,5,203,30,1
6,Reefvault,DPS,Strength-based,14,6,8,2,5,219,33,1
7,Reefvault,DPS,Strength-based,14,6,9,2,6,238,35,1
8,Reefvault,DPS,Strength-based,15,7,9,2,6,255,38,1
9,Reefvault,DPS,Strength-based,16,7,9,2,6,273,41,2
10,Reefvault,DPS,Strength-based,16,7,10,2,7,294,44,2
11,Reefvault,DPS,Strength-based,17,8,10,2,7,313,46,2
12,Reefvault,DPS,Strength-based,18,8,11,2,7,333,49,2
13,Reefvault,DPS,Strength-based,18,9,11,2,9,360,51,2
14,Reefvault,DPS,Strength-based,19,10,11,2,9,382,54,2
15,Reefvault,DPS,Strength-based,19,10,12,2,10,408,56,2
16,Reefvault,DPS,Strength-based,21,10,12,2,10,431,63,2
17,Reefvault,DPS,Strength-based,21,11,13,2,10,455,65,3
18,Reefvault,DPS,Strength-based,22,11,14,2,10,479,68,3
19,Reefvault,DPS,Strength-based,23,11,14,2,11,509,71,3
20,Reefvault,DPS,Strength-based,23,12,15,2,11,535,73,3
21,Reefvault,DPS,Strength-based,24,12,15,2,12,566,76,3
22,Reefvault,DPS,Strength-based,25,13,15,2,12,593,79,3
23,Reefvault,DPS,Strength-based,26,13,16,2,12,622,82,3
24,Reefvault,DPS,Strength-based,26,14,16,2,13,656,84,4
25,Reefvault,DPS,Strength-based,27,14,17,2,13,685,87,4
26,Reefvault,DPS,Strength-based,28,15,17,3,13,716,90,4
27,Reefvault,DPS,Strength-based,29,15,18,3,13,748,93,4
28,Reefvault,DPS,Strength-based,30,15,18,4,14,786,101,4
29,Reefvault,DPS,Strength-based,30,16,19,5,14,818,102,4
30,Reefvault,DPS,Strength-based,31,16,19,5,15,860,105,4
31,Reefvault,DPS,Strength-based,31,17,21,5,15,893,108,4
32,Reefvault,DPS,Strength-based,32,17,21,6,16,937,111,5
33,Reefvault,DPS,Strength-based,33,18,21,6,16,973,114,5
34,Reefvault,DPS,Strength-based,34,19,21,6,16,1009,117,5
35,Reefvault,DPS,Strength-based,34,20,22,6,17,1055,119,5
36,Reefvault,DPS,Strength-based,35,20,23,6,17,1093,122,5
37,Reefvault,DPS,Strength-based,36,21,23,6,18,1142,125,5
38,Reefvault,DPS,Strength-based,37,21,24,6,18,1182,127,5
39,Reefvault,DPS,Strength-based,38,22,24,6,19,1234,130,5
40,Reefvault,DPS,Strength-based,39,22,25,6,19,1275,134,6
41,Reefvault,DPS,Strength-based,40,23,25,6,20,1328,144,6
42,Reefvault,DPS,Strength-based,40,24,26,6,21,1384,146,6
43,Reefvault,DPS,Strength-based,41,24,27,6,21,1427,149,6
44,Reefvault,DPS,Strength-based,42,24,27,6,22,1485,152,6
45,Reefvault,DPS,Strength-based,43,25,28,6,22,1532,155,6
46,Reefvault,DPS,Strength-based,44,26,28,6,22,1578,158,6
47,Reefvault,DPS,Strength-based,45,26,29,6,23,1640,160,7
48,Reefvault,DPS,Strength-based,45,27,30,6,24,1702,163,7
49,Reefvault,DPS,Strength-based,46,28,30,6,24,1753,166,7
50,Reefvault,DPS,Strength-based,47,28,31,6,25,1818,169,7
51,Reefvault,DPS,Strength-based,48,29,31,6,25,1870,172,7
52,Reefvault,DPS,Strength-based,49,30,32,6,25,1922,175,7
53,Reefvault,DPS,Strength-based,50,31,32,6,26,1992,187,7
54,Reefvault,DPS,Strength-based,51,31,33,6,26,2046,190,7
55,Reefvault,DPS,Strength-based,51,32,34,6,27,2118,192,8
56,Reefvault,DPS,Strength-based,52,32,34,6,29,2208,194,8
57,Reefvault,DPS,Strength-based,53,32,35,6,29,2267,198,8
58,Reefvault,DPS,Strength-based,54,33,35,6,30,2343,201,8
59,Reefvault,DPS,Strength-based,54,34,36,6,31,2422,203,8
60,Reefvault,DPS,Strength-based,56,34,36,6,31,2483,207,8
61,Reefvault,DPS,Strength-based,56,35,38,6,31,2546,209,8
62,Reefvault,DPS,Strength-based,57,36,38,6,31,2608,212,9
63,Reefvault,DPS,Strength-based,58,37,38,6,32,2692,215,9
64,Reefvault,DPS,Strength-based,59,37,39,6,32,2757,218,9
65,Reefvault,DPS,Strength-based,60,38,40,6,32,2823,232,9
66,Reefvault,DPS,Strength-based,61,39,40,6,33,2911,235,9
67,Reefvault,DPS,Strength-based,62,39,41,6,33,2979,238,9
68,Reefvault,DPS,Strength-based,62,40,42,6,34,3071,240,9
69,Reefvault,DPS,Strength-based,63,41,42,6,35,3164,243,9
70,Reefvault,DPS,Strength-based,64,41,43,6,35,3234,246,10
71,Reefvault,DPS,Strength-based,65,42,43,6,36,3332,249,10
72,Reefvault,DPS,Strength-based,66,42,44,6,37,3430,252,10
73,Reefvault,DPS,Strength-based,67,43,44,6,37,3504,255,10
74,Reefvault,DPS,Strength-based,68,44,45,6,37,3579,258,10
75,Reefvault,DPS,Strength-based,68,45,46,6,38,3683,260,10
76,Reefvault,DPS,Strength-based,69,45,46,6,40,3815,263,10
77,Reefvault,DPS,Strength-based,70,46,46,6,40,3894,279,10
78,Reefvault,DPS,Strength-based,71,47,47,6,40,3974,282,11
79,Reefvault,DPS,Strength-based,72,47,48,6,41,4084,285,11
80,Reefvault,DPS,Strength-based,73,48,48,6,41,4166,288,11
81,Reefvault,DPS,Strength-based,74,49,49,6,41,4251,291,11
82,Reefvault,DPS,Strength-based,74,50,50,6,42,4365,294,11
83,Reefvault,DPS,Strength-based,75,50,51,6,43,4483,296,11
84,Reefvault,DPS,Strength-based,76,51,51,6,43,4568,299,11
85,Reefvault,DPS,Strength-based,77,52,52,6,43,4657,302,12
86,Reefvault,DPS,Strength-based,78,52,52,6,44,4779,305,12
87,Reefvault,DPS,Strength-based,79,53,53,6,44,4870,308,12
88,Reefvault,DPS,Strength-based,80,53,54,6,45,4995,326,12
89,Reefvault,DPS,Strength-based,80,55,54,6,46,5123,328,12
90,Reefvault,DPS,Strength-based,81,55,55,6,46,5216,332,12
91,Reefvault,DPS,Strength-based,82,56,55,6,47,5347,335,12
92,Reefvault,DPS,Strength-based,83,56,56,6,48,5481,337,12
93,Reefvault,DPS,Strength-based,84,57,56,6,48,5579,340,13
94,Reefvault,DPS,Strength-based,85,58,57,6,48,5678,343,13
95,Reefvault,DPS,Strength-based,85,59,58,6,49,5816,345,13
96,Reefvault,DPS,Strength-based,86,59,59,6,50,5958,348,13
97,Reefvault,DPS,Strength-based,87,60,59,6,51,6100,351,13
98,Reefvault,DPS,Strength-based,88,60,60,6,51,6206,355,13
99,Reefvault,DPS,Strength-based,89,61,60,6,52,6352,358,13
100,Reefvault,DPS,Strength-based,90,62,61,6,52,6460,378,14
1,Cinderwink,DPS,Int-Based,1,9,4,9,6,148,4,1
2,Cinderwink,DPS,Int-Based,1,9,4,10,6,159,4,1
3,Cinderwink,DPS,Int-Based,1,10,4,11,6,170,4,1
4,Cinderwink,DPS,Int-Based,1,11,4,11,6,182,4,1
5,Cinderwink,DPS,Int-Based,1,11,4,12,6,193,4,1
6,Cinderwink,DPS,Int-Based,1,11,4,13,7,209,5,1
7,Cinderwink,DPS,Int-Based,1,12,4,13,7,222,5,1
8,Cinderwink,DPS,Int-Based,1,12,4,14,8,238,5,1
9,Cinderwink,DPS,Int-Based,1,13,4,14,8,253,5,1
10,Cinderwink,DPS,Int-Based,1,13,4,15,9,271,6,1
11,Cinderwink,DPS,Int-Based,1,14,5,15,9,286,7,1
12,Cinderwink,DPS,Int-Based,1,14,5,16,10,305,7,1
13,Cinderwink,DPS,Int-Based,1,14,5,17,11,326,7,1
14,Cinderwink,DPS,Int-Based,1,15,6,17,11,344,7,1
15,Cinderwink,DPS,Int-Based,1,15,7,18,11,361,8,1
16,Cinderwink,DPS,Int-Based,1,16,7,19,11,380,8,2
17,Cinderwink,DPS,Int-Based,1,17,7,20,11,400,8,2
18,Cinderwink,DPS,Int-Based,1,18,7,21,11,419,8,2
19,Cinderwink,DPS,Int-Based,1,20,7,21,11,440,9,2
20,Cinderwink,DPS,Int-Based,1,20,8,22,11,460,9,2
21,Cinderwink,DPS,Int-Based,1,21,8,23,11,482,9,2
22,Cinderwink,DPS,Int-Based,1,21,8,24,12,508,9,2
23,Cinderwink,DPS,Int-Based,1,22,8,24,13,536,9,2
24,Cinderwink,DPS,Int-Based,1,22,8,25,14,564,10,2
25,Cinderwink,DPS,Int-Based,1,23,8,25,15,593,10,2
26,Cinderwink,DPS,Int-Based,1,24,8,26,15,618,10,2
27,Cinderwink,DPS,Int-Based,1,24,8,28,15,644,10,2
28,Cinderwink,DPS,Int-Based,1,25,8,29,15,670,11,2
29,Cinderwink,DPS,Int-Based,1,26,8,30,15,696,11,2
30,Cinderwink,DPS,Int-Based,1,27,8,31,15,723,11,3
31,Cinderwink,DPS,Int-Based,1,28,8,32,15,750,11,3
32,Cinderwink,DPS,Int-Based,1,29,8,33,15,779,11,3
33,Cinderwink,DPS,Int-Based,1,31,8,33,15,808,12,3
34,Cinderwink,DPS,Int-Based,1,31,8,35,15,837,12,3
35,Cinderwink,DPS,Int-Based,1,32,8,35,16,874,12,3
36,Cinderwink,DPS,Int-Based,1,33,8,36,16,904,12,3
37,Cinderwink,DPS,Int-Based,1,34,8,37,16,936,13,3
38,Cinderwink,DPS,Int-Based,1,35,8,38,16,967,13,3
39,Cinderwink,DPS,Int-Based,1,35,8,39,18,1017,13,3
40,Cinderwink,DPS,Int-Based,1,36,8,40,18,1050,13,3
41,Cinderwink,DPS,Int-Based,1,37,8,41,18,1084,13,3
42,Cinderwink,DPS,Int-Based,1,38,8,42,18,1118,14,3
43,Cinderwink,DPS,Int-Based,1,39,8,42,20,1173,14,3
44,Cinderwink,DPS,Int-Based,1,40,8,43,20,1209,14,4
45,Cinderwink,DPS,Int-Based,1,41,8,44,20,1246,14,4
46,Cinderwink,DPS,Int-Based,1,41,8,45,22,1305,15,4
47,Cinderwink,DPS,Int-Based,1,42,8,46,22,1343,15,4
48,Cinderwink,DPS,Int-Based,1,43,8,47,22,1382,15,4
49,Cinderwink,DPS,Int-Based,1,44,8,48,22,1422,15,4
50,Cinderwink,DPS,Int-Based,1,45,8,49,22,1462,15,4
51,Cinderwink,DPS,Int-Based,1,45,9,50,23,1515,16,4
52,Cinderwink,DPS,Int-Based,1,46,10,51,23,1557,17,4
53,Cinderwink,DPS,Int-Based,1,47,10,52,23,1599,17,4
54,Cinderwink,DPS,Int-Based,1,48,11,52,24,1655,17,4
55,Cinderwink,DPS,Int-Based,1,48,12,53,25,1712,18,4
56,Cinderwink,DPS,Int-Based,1,49,12,54,25,1757,18,4
57,Cinderwink,DPS,Int-Based,1,50,12,55,25,1803,18,4
58,Cinderwink,DPS,Int-Based,1,51,12,55,27,1878,18,5
59,Cinderwink,DPS,Int-Based,1,51,12,57,27,1926,18,5
60,Cinderwink,DPS,Int-Based,1,52,12,58,27,1973,19,5
61,Cinderwink,DPS,Int-Based,1,53,12,59,27,2021,19,5
62,Cinderwink,DPS,Int-Based,1,54,12,60,28,2087,19,5
63,Cinderwink,DPS,Int-Based,1,55,12,60,30,2171,19,5
64,Cinderwink,DPS,Int-Based,1,56,12,61,30,2223,20,5
65,Cinderwink,DPS,Int-Based,1,57,12,62,30,2275,20,5
66,Cinderwink,DPS,Int-Based,1,58,12,63,30,2327,20,5
67,Cinderwink,DPS,Int-Based,1,58,12,64,32,2416,20,5
68,Cinderwink,DPS,Int-Based,1,59,12,65,32,2472,20,5
69,Cinderwink,DPS,Int-Based,1,60,12,66,32,2527,21,5
70,Cinderwink,DPS,Int-Based,1,61,12,67,32,2583,21,5
71,Cinderwink,DPS,Int-Based,1,62,12,68,33,2660,21,5
72,Cinderwink,DPS,Int-Based,1,63,12,69,33,2717,21,6
73,Cinderwink,DPS,Int-Based,1,63,12,70,35,2817,22,6
74,Cinderwink,DPS,Int-Based,1,64,12,71,35,2878,22,6
75,Cinderwink,DPS,Int-Based,1,65,12,72,35,2937,22,6
76,Cinderwink,DPS,Int-Based,1,66,12,72,37,3044,22,6
77,Cinderwink,DPS,Int-Based,1,67,12,73,37,3105,22,6
78,Cinderwink,DPS,Int-Based,1,68,12,74,37,3168,23,6
79,Cinderwink,DPS,Int-Based,1,69,12,75,37,3233,23,6
80,Cinderwink,DPS,Int-Based,1,70,12,76,38,3321,23,6
81,Cinderwink,DPS,Int-Based,1,71,12,77,38,3387,23,6
82,Cinderwink,DPS,Int-Based,1,71,12,78,40,3504,24,6
83,Cinderwink,DPS,Int-Based,1,72,12,79,40,3572,24,6
84,Cinderwink,DPS,Int-Based,1,73,12,80,40,3641,24,6
85,Cinderwink,DPS,Int-Based,1,74,12,81,41,3736,24,6
86,Cinderwink,DPS,Int-Based,1,75,12,82,41,3807,24,7
87,Cinderwink,DPS,Int-Based,1,75,12,83,42,3906,25,7
88,Cinderwink,DPS,Int-Based,1,76,12,84,43,4005,25,7
89,Cinderwink,DPS,Int-Based,1,77,12,85,43,4079,25,7
90,Cinderwink,DPS,Int-Based,1,78,12,86,43,4154,25,7
91,Cinderwink,DPS,Int-Based,1,79,12,86,45,4287,26,7
92,Cinderwink,DPS,Int-Based,1,80,12,87,45,4364,26,7
93,Cinderwink,DPS,Int-Based,1,81,12,88,46,4471,26,7
94,Cinderwink,DPS,Int-Based,1,82,12,89,46,4550,26,7
95,Cinderwink,DPS,Int-Based,1,83,12,90,46,4629,26,7
96,Cinderwink,DPS,Int-Based,1,83,12,91,48,4774,27,7
97,Cinderwink,DPS,Int-Based,1,84,12,92,48,4855,27,7
98,Cinderwink,DPS,Int-Based,1,85,12,93,48,4938,27,7
99,Cinderwink,DPS,Int-Based,1,86,12,94,48,5021,27,7
100,Cinderwink,DPS,Int-Based,1,87,12,95,49,5140,28,8
1,Leafmantis,DPS,Dex-Based,1,9,9,3,7,149,17,2
2,Leafmantis,DPS,Dex-Based,1,9,10,3,7,160,20,2
3,Leafmantis,DPS,Dex-Based,1,10,11,3,7,173,23,2
4,Leafmantis,DPS,Dex-Based,1,10,12,3,7,186,26,2
5,Leafmantis,DPS,Dex-Based,1,10,13,3,7,199,28,2
6,Leafmantis,DPS,Dex-Based,1,10,14,3,7,212,31,2
7,Leafmantis,DPS,Dex-Based,1,11,15,3,7,226,34,2
8,Leafmantis,DPS,Dex-Based,1,11,16,3,7,241,36,3
9,Leafmantis,DPS,Dex-Based,1,11,17,3,8,260,39,3
10,Leafmantis,DPS,Dex-Based,1,11,18,3,8,276,42,3
11,Leafmantis,DPS,Dex-Based,1,12,19,3,8,292,44,3
12,Leafmantis,DPS,Dex-Based,1,13,19,3,9,312,46,3
13,Leafmantis,DPS,Dex-Based,1,13,20,3,10,333,52,3
14,Leafmantis,DPS,Dex-Based,1,13,21,3,11,355,54,3
15,Leafmantis,DPS,Dex-Based,1,14,21,4,11,375,56,4
16,Leafmantis,DPS,Dex-Based,1,14,22,5,11,394,59,4
17,Leafmantis,DPS,Dex-Based,1,16,22,5,11,415,60,4
18,Leafmantis,DPS,Dex-Based,1,16,23,6,11,436,63,4
19,Leafmantis,DPS,Dex-Based,1,16,24,6,11,457,66,4
20,Leafmantis,DPS,Dex-Based,1,17,25,6,11,479,69,4
21,Leafmantis,DPS,Dex-Based,1,18,26,6,11,502,71,5
22,Leafmantis,DPS,Dex-Based,1,19,26,6,12,529,73,5
23,Leafmantis,DPS,Dex-Based,1,20,27,6,12,554,76,5
24,Leafmantis,DPS,Dex-Based,1,20,28,6,13,584,78,5
25,Leafmantis,DPS,Dex-Based,1,21,29,6,13,609,81,5
26,Leafmantis,DPS,Dex-Based,1,22,30,6,13,635,89,5
27,Leafmantis,DPS,Dex-Based,1,22,31,6,15,673,91,5
28,Leafmantis,DPS,Dex-Based,1,24,31,6,15,700,93,6
29,Leafmantis,DPS,Dex-Based,1,24,32,6,16,735,96,6
30,Leafmantis,DPS,Dex-Based,1,24,33,6,17,771,98,6
31,Leafmantis,DPS,Dex-Based,1,25,34,6,17,800,101,6
32,Leafmantis,DPS,Dex-Based,1,26,35,6,17,830,104,6
33,Leafmantis,DPS,Dex-Based,1,27,36,6,17,862,106,6
34,Leafmantis,DPS,Dex-Based,1,28,37,6,17,893,109,7
35,Leafmantis,DPS,Dex-Based,1,28,38,6,18,933,112,7
36,Leafmantis,DPS,Dex-Based,1,30,38,6,19,974,114,7
37,Leafmantis,DPS,Dex-Based,1,30,40,6,19,1007,124,7
38,Leafmantis,DPS,Dex-Based,1,31,40,6,21,1059,126,7
39,Leafmantis,DPS,Dex-Based,1,32,41,6,21,1096,129,7
40,Leafmantis,DPS,Dex-Based,1,32,42,6,22,1141,131,7
41,Leafmantis,DPS,Dex-Based,1,33,43,6,22,1178,134,8
42,Leafmantis,DPS,Dex-Based,1,34,44,6,22,1216,137,8
43,Leafmantis,DPS,Dex-Based,1,35,45,6,22,1254,139,8
44,Leafmantis,DPS,Dex-Based,1,36,45,6,23,1303,141,8
45,Leafmantis,DPS,Dex-Based,1,37,46,6,23,1344,144,8
46,Leafmantis,DPS,Dex-Based,1,37,47,6,25,1407,146,8
47,Leafmantis,DPS,Dex-Based,1,38,48,6,25,1448,149,8
48,Leafmantis,DPS,Dex-Based,1,39,49,6,25,1491,152,9
49,Leafmantis,DPS,Dex-Based,1,40,50,6,25,1535,163,9
50,Leafmantis,DPS,Dex-Based,1,41,51,6,26,1591,166,9
51,Leafmantis,DPS,Dex-Based,1,42,52,6,26,1635,169,9
52,Leafmantis,DPS,Dex-Based,1,42,53,6,27,1694,172,9
53,Leafmantis,DPS,Dex-Based,1,43,53,6,29,1767,173,9
54,Leafmantis,DPS,Dex-Based,1,44,54,6,29,1815,176,10
55,Leafmantis,DPS,Dex-Based,1,45,55,6,29,1864,179,10
56,Leafmantis,DPS,Dex-Based,1,46,56,6,29,1913,181,10
57,Leafmantis,DPS,Dex-Based,1,46,57,6,31,1992,184,10
58,Leafmantis,DPS,Dex-Based,1,47,58,6,31,2043,187,10
59,Leafmantis,DPS,Dex-Based,1,48,59,6,31,2096,189,10
60,Leafmantis,DPS,Dex-Based,1,49,60,6,31,2148,203,10
61,Leafmantis,DPS,Dex-Based,1,50,61,6,32,2217,206,11
62,Leafmantis,DPS,Dex-Based,1,51,61,6,34,2306,207,11
63,Leafmantis,DPS,Dex-Based,1,52,62,6,34,2362,210,11
64,Leafmantis,DPS,Dex-Based,1,53,63,6,34,2418,213,11
65,Leafmantis,DPS,Dex-Based,1,54,64,6,34,2474,215,11
66,Leafmantis,DPS,Dex-Based,1,54,65,6,35,2551,218,11
67,Leafmantis,DPS,Dex-Based,1,55,66,6,35,2610,221,12
68,Leafmantis,DPS,Dex-Based,1,56,67,6,36,2688,224,12
69,Leafmantis,DPS,Dex-Based,1,57,68,6,36,2749,226,12
70,Leafmantis,DPS,Dex-Based,1,58,68,6,38,2852,228,12
71,Leafmantis,DPS,Dex-Based,1,59,69,6,38,2914,231,12
72,Leafmantis,DPS,Dex-Based,1,60,70,6,38,2978,246,12
73,Leafmantis,DPS,Dex-Based,1,61,71,6,39,3064,249,12
74,Leafmantis,DPS,Dex-Based,1,62,72,6,39,3130,252,13
75,Leafmantis,DPS,Dex-Based,1,62,73,6,40,3218,254,13
76,Leafmantis,DPS,Dex-Based,1,63,74,6,41,3309,257,13
77,Leafmantis,DPS,Dex-Based,1,64,75,6,41,3378,260,13
78,Leafmantis,DPS,Dex-Based,1,65,75,6,42,3471,261,13
79,Leafmantis,DPS,Dex-Based,1,66,76,6,43,3566,264,13
80,Leafmantis,DPS,Dex-Based,1,67,77,6,43,3637,267,13
81,Leafmantis,DPS,Dex-Based,1,68,78,6,43,3710,269,14
82,Leafmantis,DPS,Dex-Based,1,68,79,6,45,3836,272,14
83,Leafmantis,DPS,Dex-Based,1,69,80,6,45,3910,290,14
84,Leafmantis,DPS,Dex-Based,1,70,81,6,45,3986,293,14
85,Leafmantis,DPS,Dex-Based,1,71,82,6,46,4090,295,14
86,Leafmantis,DPS,Dex-Based,1,72,83,6,46,4168,298,14
87,Leafmantis,DPS,Dex-Based,1,73,83,6,48,4303,300,15
88,Leafmantis,DPS,Dex-Based,1,74,84,6,48,4383,302,15
89,Leafmantis,DPS,Dex-Based,1,75,85,6,48,4465,305,15
90,Leafmantis,DPS,Dex-Based,1,76,86,6,48,4546,308,15
91,Leafmantis,DPS,Dex-Based,1,76,87,6,50,4690,310,15
92,Leafmantis,DPS,Dex-Based,1,77,88,6,50,4774,313,15
93,Leafmantis,DPS,Dex-Based,1,78,89,6,51,4892,316,15
94,Leafmantis,DPS,Dex-Based,1,79,90,6,51,4978,335,16
95,Leafmantis,DPS,Dex-Based,1,80,91,6,51,5064,338,16
96,Leafmantis,DPS,Dex-Based,1,82,91,6,52,5186,340,16
97,Leafmantis,DPS,Dex-Based,1,82,93,6,52,5275,343,16
98,Leafmantis,DPS,Dex-Based,1,83,93,6,53,5400,345,16
99,Leafmantis,DPS,Dex-Based,1,84,94,6,53,5491,348,16
100,Leafmantis,DPS,Dex-Based,1,85,95,6,54,5621,351,17
1,Lumimoth,Supp,Int-Based,1,5,5,9,9,163,5,1
2,Lumimoth,Supp,Int-Based,1,5,5,10,9,175,5,1
3,Lumimoth,Supp,Int-Based,1,5,5,11,10,189,5,1
4,Lumimoth,Supp,Int-Based,1,5,5,12,10,202,5,1
5,Lumimoth,Supp,Int-Based,1,5,5,13,10,216,5,1
6,Lumimoth,Supp,Int-Based,1,6,5,13,11,233,6,1
7,Lumimoth,Supp,Int-Based,1,6,5,14,11,247,6,1
8,Lumimoth,Supp,Int-Based,1,7,5,15,11,263,6,1
9,Lumimoth,Supp,Int-Based,1,7,5,15,12,282,6,1
10,Lumimoth,Supp,Int-Based,1,7,6,16,12,299,6,1
11,Lumimoth,Supp,Int-Based,1,8,6,16,13,318,7,1
12,Lumimoth,Supp,Int-Based,1,8,7,17,13,337,7,2
13,Lumimoth,Supp,Int-Based,1,9,7,18,13,355,7,2
14,Lumimoth,Supp,Int-Based,1,10,7,18,14,378,7,2
15,Lumimoth,Supp,Int-Based,1,10,8,19,14,399,7,2
16,Lumimoth,Supp,Int-Based,1,10,8,20,15,423,8,2
17,Lumimoth,Supp,Int-Based,1,10,8,21,16,448,8,2
18,Lumimoth,Supp,Int-Based,1,10,8,21,18,479,8,2
19,Lumimoth,Supp,Int-Based,1,11,8,22,18,501,8,2
20,Lumimoth,Supp,Int-Based,1,11,8,22,20,534,9,2
21,Lumimoth,Supp,Int-Based,1,11,8,23,21,563,9,2
22,Lumimoth,Supp,Int-Based,1,12,8,24,21,589,9,2
23,Lumimoth,Supp,Int-Based,1,13,8,25,21,615,9,3
24,Lumimoth,Supp,Int-Based,1,13,9,26,21,642,9,3
25,Lumimoth,Supp,Int-Based,1,13,9,27,22,675,10,3
26,Lumimoth,Supp,Int-Based,1,13,9,28,23,709,10,3
27,Lumimoth,Supp,Int-Based,1,13,9,29,24,745,10,3
28,Lumimoth,Supp,Int-Based,1,13,9,30,25,781,10,3
29,Lumimoth,Supp,Int-Based,1,13,9,31,26,817,10,3
30,Lumimoth,Supp,Int-Based,1,13,9,31,28,864,11,3
31,Lumimoth,Supp,Int-Based,1,13,9,32,29,903,11,3
32,Lumimoth,Supp,Int-Based,1,13,9,33,30,945,11,3
33,Lumimoth,Supp,Int-Based,1,13,9,34,31,986,11,3
34,Lumimoth,Supp,Int-Based,1,14,9,35,31,1023,12,4
35,Lumimoth,Supp,Int-Based,1,14,9,37,31,1058,12,4
36,Lumimoth,Supp,Int-Based,1,14,9,38,32,1104,12,4
37,Lumimoth,Supp,Int-Based,1,14,9,39,33,1150,12,4
38,Lumimoth,Supp,Int-Based,1,14,9,40,34,1199,12,4
39,Lumimoth,Supp,Int-Based,1,14,9,41,35,1247,13,4
40,Lumimoth,Supp,Int-Based,1,14,9,41,37,1308,13,4
41,Lumimoth,Supp,Int-Based,1,14,9,42,38,1359,13,4
42,Lumimoth,Supp,Int-Based,1,15,10,43,38,1403,14,4
43,Lumimoth,Supp,Int-Based,1,15,10,44,39,1458,14,4
44,Lumimoth,Supp,Int-Based,1,15,10,45,40,1513,15,4
45,Lumimoth,Supp,Int-Based,1,15,10,46,41,1570,15,5
46,Lumimoth,Supp,Int-Based,1,17,10,47,41,1617,15,5
47,Lumimoth,Supp,Int-Based,1,17,10,48,42,1677,15,5
48,Lumimoth,Supp,Int-Based,1,17,10,49,43,1737,15,5
49,Lumimoth,Supp,Int-Based,1,17,10,50,44,1800,16,5
50,Lumimoth,Supp,Int-Based,1,17,10,51,45,1863,16,5
51,Lumimoth,Supp,Int-Based,1,18,11,52,45,1915,16,5
52,Lumimoth,Supp,Int-Based,1,18,11,53,46,1982,16,5
53,Lumimoth,Supp,Int-Based,1,19,12,53,47,2049,17,5
54,Lumimoth,Supp,Int-Based,1,19,12,54,48,2119,17,5
55,Lumimoth,Supp,Int-Based,1,19,12,55,49,2190,17,5
56,Lumimoth,Supp,Int-Based,1,20,12,56,50,2262,17,6
57,Lumimoth,Supp,Int-Based,1,20,12,57,51,2335,17,6
58,Lumimoth,Supp,Int-Based,1,21,13,58,51,2394,18,6
59,Lumimoth,Supp,Int-Based,1,21,13,59,52,2471,18,6
60,Lumimoth,Supp,Int-Based,1,22,14,59,53,2550,18,6
61,Lumimoth,Supp,Int-Based,1,22,15,60,54,2630,19,6
62,Lumimoth,Supp,Int-Based,1,22,15,61,55,2710,19,6
63,Lumimoth,Supp,Int-Based,1,24,15,62,55,2776,20,6
